737362,20181030,    10, -1,   4,    16,  1,   1
737362,20181030,    26,  1,   8,    18, -1,   3
737362,20181030,    17,  1,   4,    29, -1,   1
737362,20181030,    15, -1,   4,    12,  1,   3
737362,20181030,    22, -1,   3,     1,  1,   2
737362,20181030,     2,  1,   5,    21, -1,   1
737362,20181030,    20, -1,   4,    24,  1,   3
737363,20181031,    28,  1,   4,     7, -1,   2
737364,20181101,    31,  0,   4,    13,  0,   2
737364,20181101,    19,  1,   3,    23, -1,   2
737364,20181101,    10, -1,   2,    27,  1,   1
737364,20181101,    11,  1,   4,    18, -1,   3
737364,20181101,    16,  1,   6,    30, -1,   4
737364,20181101,    21,  1,   4,     4, -1,   2
737364,20181101,    17, -1,   4,    26,  1,   1
737364,20181101,    25,  1,   5,    29, -1,   3
737364,20181101,     5,  1,   6,     8, -1,   5
737364,20181101,    12,  1,   4,     7, -1,   0
737364,20181101,    20, -1,   3,     1,  1,   2
737364,20181101,    22, -1,   5,    14,  1,   2
737364,20181101,     9, -1,   4,    24,  1,   1
737365,20181102,     2,  1,   4,     6, -1,   3
737365,20181102,    28,  1,   7,     8, -1,   6
737365,20181102,    13,  0,   4,    31,  0,   2
737366,20181103,     4,  1,   9,    21, -1,   2
737366,20181103,    12, -1,   4,    11,  1,   3
737366,20181103,    26, -1,   4,    16,  1,   1
737366,20181103,    19,  1,   3,    18, -1,   0
737366,20181103,    27, -1,   5,    23,  1,   0
737366,20181103,    10, -1,   4,    30,  1,   3
737366,20181103,    17,  1,   1,     3, -1,   0
737366,20181103,    15, -1,   5,    25,  1,   1
737366,20181103,     5,  1,   5,     7, -1,   3
737366,20181103,    29,  1,   3,     6, -1,   0
737366,20181103,    14,  1,   4,     9, -1,   1
737366,20181103,    24,  1,   4,    22, -1,   3
737367,20181104,    20,  1,   3,     4, -1,   1
737367,20181104,    26, -1,   4,    21,  1,   3
737367,20181104,     1,  1,   3,     9, -1,   2
737368,20181105,     3,  1,   2,    10, -1,   1
737368,20181105,    16, -1,   4,    19,  1,   3
737368,20181105,    18, -1,   5,    23,  1,   1
737368,20181105,    30,  1,   4,    12, -1,   2
737368,20181105,    22, -1,   5,     2,  1,   2
737369,20181106,     9,  1,   4,    10, -1,   1
737369,20181106,    20,  1,   5,    16, -1,   3
737369,20181106,    27,  1,   3,    29, -1,   1
737369,20181106,    11,  1,   3,    28, -1,   2
737369,20181106,    21,  1,   7,    18, -1,   3
737369,20181106,    26,  1,   5,    12, -1,   2
737369,20181106,    25,  1,   4,     6, -1,   1
737369,20181106,    14,  1,   4,     1, -1,   1
737369,20181106,    24,  1,   4,    15, -1,   3
737370,20181107,    30,  1,   2,    23, -1,   1
737370,20181107,    17, -1,   4,     8,  1,   1
737370,20181107,     1,  1,   3,     5, -1,   2
737371,20181108,    28, -1,   8,     3,  1,   5
737371,20181108,    13,  1,   4,    12, -1,   1
737371,20181108,    22,  1,   5,     2, -1,   4
737371,20181108,     4, -1,   6,    16,  1,   5
737371,20181108,    29, -1,   5,    21,  1,   3
